Date,Number_of_Mandates_On,State_Name
6/6/2020,5,CA
6/7/2020,5,CA
6/8/2020,5,CA
6/9/2020,5,CA
6/10/2020,5,CA
6/11/2020,5,CA
6/12/2020,5,CA
6/13/2020,5,CA
6/14/2020,5,CA
6/15/2020,5,CA
6/16/2020,5,CA
6/17/2020,5,CA
6/18/2020,5,CA
6/19/2020,5,CA
6/20/2020,5,CA
6/21/2020,5,CA
6/22/2020,5,CA
6/23/2020,5,CA
6/24/2020,5,CA
6/25/2020,5,CA
6/26/2020,5,CA
6/27/2020,5,CA
6/28/2020,5,CA
6/29/2020,5,CA
6/30/2020,5,CA
7/1/2020,5,CA
7/2/2020,5,CA
7/3/2020,5,CA
7/4/2020,5,CA
7/5/2020,5,CA
7/6/2020,5,CA
7/7/2020,5,CA
7/8/2020,5,CA
7/9/2020,5,CA
7/10/2020,5,CA
7/11/2020,5,CA
7/12/2020,5,CA
7/13/2020,5,CA
7/14/2020,5,CA
7/15/2020,5,CA
7/16/2020,5,CA
7/17/2020,5,CA
7/18/2020,5,CA
7/19/2020,5,CA
7/20/2020,5,CA
7/21/2020,5,CA
7/22/2020,5,CA
7/23/2020,5,CA
7/24/2020,5,CA
7/25/2020,5,CA
7/26/2020,5,CA
7/27/2020,5,CA
7/28/2020,5,CA
7/29/2020,5,CA
7/30/2020,5,CA
7/31/2020,5,CA
8/1/2020,5,CA
8/2/2020,5,CA
8/3/2020,5,CA
8/4/2020,5,CA
8/5/2020,5,CA
8/6/2020,5,CA
8/7/2020,5,CA
8/8/2020,5,CA
8/9/2020,5,CA
8/10/2020,5,CA
8/11/2020,5,CA
8/12/2020,5,CA
8/13/2020,5,CA
8/14/2020,5,CA
8/15/2020,5,CA
8/16/2020,5,CA
8/17/2020,5,CA
8/18/2020,5,CA
8/19/2020,5,CA
8/20/2020,5,CA
8/21/2020,5,CA
8/22/2020,5,CA
8/23/2020,5,CA
8/24/2020,5,CA
8/25/2020,5,CA
8/26/2020,5,CA
8/27/2020,5,CA
8/28/2020,5,CA
8/29/2020,5,CA
8/30/2020,5,CA
8/31/2020,5,CA
9/1/2020,5,CA
9/2/2020,5,CA
9/3/2020,5,CA
9/4/2020,5,CA
9/5/2020,5,CA
9/6/2020,5,CA
9/7/2020,5,CA
9/8/2020,5,CA
9/9/2020,5,CA
9/10/2020,5,CA
9/11/2020,5,CA
9/12/2020,5,CA
9/13/2020,5,CA
9/14/2020,5,CA
9/15/2020,5,CA
9/16/2020,5,CA
9/17/2020,5,CA
9/18/2020,5,CA
9/19/2020,5,CA
9/20/2020,5,CA
9/21/2020,5,CA
9/22/2020,5,CA
9/23/2020,5,CA
9/24/2020,5,CA
9/25/2020,5,CA
9/26/2020,5,CA
9/27/2020,5,CA
9/28/2020,5,CA
9/29/2020,5,CA
9/30/2020,5,CA
10/1/2020,5,CA
10/2/2020,5,CA
10/3/2020,5,CA
10/4/2020,5,CA
10/5/2020,5,CA
10/6/2020,5,CA
10/7/2020,5,CA
10/8/2020,5,CA
10/9/2020,5,CA
10/10/2020,5,CA
10/11/2020,5,CA
2/1/2020,0,CO
3/17/2020,1,CO
3/19/2020,2,CO
3/23/2020,3,CO
3/26/2020,5,CO
5/9/2020,3,CO
2/2/2020,0,CO
2/3/2020,0,CO
2/4/2020,0,CO
2/5/2020,0,CO
2/6/2020,0,CO
2/7/2020,0,CO
2/8/2020,0,CO
2/9/2020,0,CO
2/10/2020,0,CO
2/11/2020,0,CO
2/12/2020,0,CO
2/13/2020,0,CO
2/14/2020,0,CO
2/15/2020,0,CO
2/16/2020,0,CO
2/17/2020,0,CO
2/18/2020,0,CO
2/19/2020,0,CO
2/20/2020,0,CO
2/21/2020,0,CO
2/22/2020,0,CO
2/23/2020,0,CO
2/24/2020,0,CO
2/25/2020,0,CO
2/26/2020,0,CO
2/27/2020,0,CO
2/28/2020,0,CO
2/29/2020,0,CO
3/1/2020,0,CO
3/2/2020,0,CO
3/3/2020,0,CO
3/4/2020,0,CO
3/5/2020,0,CO
3/6/2020,0,CO
3/7/2020,0,CO
3/8/2020,0,CO
3/9/2020,0,CO
3/10/2020,0,CO
3/11/2020,0,CO
3/12/2020,0,CO
3/13/2020,0,CO
3/14/2020,0,CO
3/15/2020,0,CO
3/16/2020,0,CO
3/18/2020,1,CO
3/20/2020,2,CO
3/21/2020,2,CO
3/22/2020,2,CO
3/24/2020,3,CO
3/25/2020,3,CO
3/27/2020,5,CO
3/28/2020,5,CO
3/29/2020,5,CO
3/30/2020,5,CO
3/31/2020,5,CO
4/1/2020,5,CO
4/2/2020,5,CO
4/3/2020,5,CO
4/4/2020,5,CO
4/5/2020,5,CO
4/6/2020,5,CO
4/7/2020,5,CO
4/8/2020,5,CO
4/9/2020,5,CO
4/10/2020,5,CO
4/11/2020,5,CO
4/12/2020,5,CO
4/13/2020,5,CO
4/14/2020,5,CO
4/15/2020,5,CO
4/16/2020,5,CO
4/17/2020,5,CO
4/18/2020,5,CO
4/19/2020,5,CO
4/20/2020,5,CO
4/21/2020,5,CO
4/22/2020,5,CO
4/23/2020,5,CO
4/24/2020,5,CO
4/25/2020,5,CO
4/26/2020,5,CO
4/27/2020,5,CO
4/28/2020,5,CO
4/29/2020,5,CO
4/30/2020,5,CO
5/1/2020,5,CO
5/2/2020,5,CO
5/3/2020,5,CO
5/4/2020,5,CO
5/5/2020,5,CO
5/6/2020,5,CO
5/7/2020,5,CO
5/8/2020,5,CO
5/10/2020,3,CO
5/11/2020,3,CO
5/12/2020,3,CO
5/13/2020,3,CO
5/14/2020,3,CO
5/15/2020,3,CO
5/16/2020,3,CO
5/17/2020,3,CO
5/18/2020,3,CO
5/19/2020,3,CO
5/20/2020,3,CO
5/21/2020,3,CO
5/22/2020,3,CO
5/23/2020,3,CO
5/24/2020,3,CO
5/25/2020,3,CO
5/26/2020,3,CO
5/27/2020,3,CO
5/28/2020,3,CO
5/29/2020,3,CO
5/30/2020,3,CO
5/31/2020,3,CO
6/1/2020,3,CO
6/2/2020,3,CO
6/3/2020,3,CO
6/4/2020,3,CO
6/5/2020,3,CO
6/6/2020,3,CO
6/7/2020,3,CO
6/8/2020,3,CO
6/9/2020,3,CO
6/10/2020,3,CO
6/11/2020,3,CO
6/12/2020,3,CO
6/13/2020,3,CO
6/14/2020,3,CO
6/15/2020,3,CO
6/16/2020,3,CO
6/17/2020,3,CO
6/18/2020,3,CO
6/19/2020,3,CO
6/20/2020,3,CO
6/21/2020,3,CO
6/22/2020,3,CO
6/23/2020,3,CO
6/24/2020,3,CO
6/25/2020,3,CO
6/26/2020,3,CO
6/27/2020,3,CO
6/28/2020,3,CO
6/29/2020,3,CO
6/30/2020,3,CO
7/1/2020,3,CO
7/2/2020,3,CO
7/3/2020,3,CO
7/4/2020,3,CO
7/5/2020,3,CO
7/6/2020,3,CO
7/7/2020,3,CO
7/8/2020,3,CO
7/9/2020,3,CO
7/10/2020,3,CO
7/11/2020,3,CO
7/12/2020,3,CO
7/13/2020,3,CO
7/14/2020,3,CO
7/15/2020,3,CO
7/16/2020,3,CO
7/17/2020,3,CO
7/18/2020,3,CO
7/19/2020,3,CO
7/20/2020,3,CO
7/21/2020,3,CO
7/22/2020,3,CO
7/23/2020,3,CO
7/24/2020,3,CO
7/25/2020,3,CO
7/26/2020,3,CO
7/27/2020,3,CO
7/28/2020,3,CO
7/29/2020,3,CO
7/30/2020,3,CO
7/31/2020,3,CO
8/1/2020,3,CO
8/2/2020,3,CO
8/3/2020,3,CO
8/4/2020,3,CO
8/5/2020,3,CO
8/6/2020,3,CO
8/7/2020,3,CO
8/8/2020,3,CO
8/9/2020,3,CO
8/10/2020,3,CO
8/11/2020,3,CO
8/12/2020,3,CO
8/13/2020,3,CO
8/14/2020,3,CO
8/15/2020,3,CO
8/16/2020,3,CO
8/17/2020,3,CO
8/18/2020,3,CO
8/19/2020,3,CO
8/20/2020,3,CO
8/21/2020,3,CO
8/22/2020,3,CO
8/23/2020,3,CO
8/24/2020,3,CO
8/25/2020,3,CO
8/26/2020,3,CO
8/27/2020,3,CO
8/28/2020,3,CO
8/29/2020,3,CO
8/30/2020,3,CO
8/31/2020,3,CO
9/1/2020,3,CO
9/2/2020,3,CO
9/3/2020,3,CO
9/4/2020,3,CO
9/5/2020,3,CO
9/6/2020,3,CO
9/7/2020,3,CO
9/8/2020,3,CO
9/9/2020,3,CO
9/10/2020,3,CO
9/11/2020,3,CO
9/12/2020,3,CO
9/13/2020,3,CO
9/14/2020,3,CO
9/15/2020,3,CO
9/16/2020,3,CO
9/17/2020,3,CO
9/18/2020,3,CO
9/19/2020,3,CO
9/20/2020,3,CO
9/21/2020,3,CO
9/22/2020,3,CO
9/23/2020,3,CO
9/24/2020,3,CO
9/25/2020,3,CO
9/26/2020,3,CO
9/27/2020,3,CO
9/28/2020,3,CO
9/29/2020,3,CO
9/30/2020,3,CO
10/1/2020,3,CO
10/2/2020,3,CO
10/3/2020,3,CO
10/4/2020,3,CO
10/5/2020,3,CO
10/6/2020,3,CO
10/7/2020,3,CO
10/8/2020,3,CO
10/9/2020,3,CO
10/10/2020,3,CO
10/11/2020,3,CO
2/1/2020,0,CT
3/12/2020,1,CT
3/16/2020,2,CT
3/17/2020,3,CT
3/23/2020,4,CT
5/20/2020,3,CT
2/2/2020,0,CT
2/3/2020,0,CT
2/4/2020,0,CT
2/5/2020,0,CT
2/6/2020,0,CT
2/7/2020,0,CT
2/8/2020,0,CT
2/9/2020,0,CT
2/10/2020,0,CT
2/11/2020,0,CT
2/12/2020,0,CT
2/13/2020,0,CT
2/14/2020,0,CT
2/15/2020,0,CT
2/16/2020,0,CT
2/17/2020,0,CT
2/18/2020,0,CT
2/19/2020,0,CT
2/20/2020,0,CT
2/21/2020,0,CT
2/22/2020,0,CT
2/23/2020,0,CT
2/24/2020,0,CT
2/25/2020,0,CT
2/26/2020,0,CT
2/27/2020,0,CT
2/28/2020,0,CT
2/29/2020,0,CT
3/1/2020,0,CT
3/2/2020,0,CT
3/3/2020,0,CT
3/4/2020,0,CT
3/5/2020,0,CT
3/6/2020,0,CT
3/7/2020,0,CT
3/8/2020,0,CT
3/9/2020,0,CT
3/10/2020,0,CT
3/11/2020,0,CT
3/13/2020,1,CT
3/14/2020,1,CT
3/15/2020,1,CT
3/18/2020,3,CT
3/19/2020,3,CT
3/20/2020,3,CT
3/21/2020,3,CT
3/22/2020,3,CT
3/24/2020,4,CT
3/25/2020,4,CT
3/26/2020,4,CT
3/27/2020,4,CT
3/28/2020,4,CT
3/29/2020,4,CT
3/30/2020,4,CT
3/31/2020,4,CT
4/1/2020,4,CT
4/2/2020,4,CT
4/3/2020,4,CT
4/4/2020,4,CT
4/5/2020,4,CT
4/6/2020,4,CT
4/7/2020,4,CT
4/8/2020,4,CT
4/9/2020,4,CT
4/10/2020,4,CT
4/11/2020,4,CT
4/12/2020,4,CT
4/13/2020,4,CT
4/14/2020,4,CT
4/15/2020,4,CT
4/16/2020,4,CT
4/17/2020,4,CT
4/18/2020,4,CT
4/19/2020,4,CT
4/20/2020,4,CT
4/21/2020,4,CT
4/22/2020,4,CT
4/23/2020,4,CT
4/24/2020,4,CT
4/25/2020,4,CT
4/26/2020,4,CT
4/27/2020,4,CT
4/28/2020,4,CT
4/29/2020,4,CT
4/30/2020,4,CT
5/1/2020,4,CT
5/2/2020,4,CT
5/3/2020,4,CT
5/4/2020,4,CT
5/5/2020,4,CT
5/6/2020,4,CT
5/7/2020,4,CT
5/8/2020,4,CT
5/9/2020,4,CT
5/10/2020,4,CT
5/11/2020,4,CT
5/12/2020,4,CT
5/13/2020,4,CT
5/14/2020,4,CT
5/15/2020,4,CT
5/16/2020,4,CT
5/17/2020,4,CT
5/18/2020,4,CT
5/19/2020,4,CT
5/21/2020,3,CT
5/22/2020,3,CT
5/23/2020,3,CT
5/24/2020,3,CT
5/25/2020,3,CT
5/26/2020,3,CT
5/27/2020,3,CT
5/28/2020,3,CT
5/29/2020,3,CT
5/30/2020,3,CT
5/31/2020,3,CT
6/1/2020,3,CT
6/2/2020,3,CT
6/3/2020,3,CT
6/4/2020,3,CT
6/5/2020,3,CT
6/6/2020,3,CT
6/7/2020,3,CT
6/8/2020,3,CT
6/9/2020,3,CT
6/10/2020,3,CT
6/11/2020,3,CT
6/12/2020,3,CT
6/13/2020,3,CT
6/14/2020,3,CT
6/15/2020,3,CT
6/16/2020,3,CT
6/17/2020,3,CT
6/18/2020,3,CT
6/19/2020,3,CT
6/20/2020,3,CT
6/21/2020,3,CT
6/22/2020,3,CT
6/23/2020,3,CT
6/24/2020,3,CT
6/25/2020,3,CT
6/26/2020,3,CT
6/27/2020,3,CT
6/28/2020,3,CT
6/29/2020,3,CT
6/30/2020,3,CT
7/1/2020,3,CT
7/2/2020,3,CT
7/3/2020,3,CT
7/4/2020,3,CT
7/5/2020,3,CT
7/6/2020,3,CT
7/7/2020,3,CT
7/8/2020,3,CT
7/9/2020,3,CT
7/10/2020,3,CT
7/11/2020,3,CT
7/12/2020,3,CT
7/13/2020,3,CT
7/14/2020,3,CT
7/15/2020,3,CT
7/16/2020,3,CT
7/17/2020,3,CT
7/18/2020,3,CT
7/19/2020,3,CT
7/20/2020,3,CT
7/21/2020,3,CT
7/22/2020,3,CT
7/23/2020,3,CT
7/24/2020,3,CT
7/25/2020,3,CT
7/26/2020,3,CT
7/27/2020,3,CT
7/28/2020,3,CT
7/29/2020,3,CT
7/30/2020,3,CT
7/31/2020,3,CT
8/1/2020,3,CT
8/2/2020,3,CT
8/3/2020,3,CT
8/4/2020,3,CT
8/5/2020,3,CT
8/6/2020,3,CT
8/7/2020,3,CT
8/8/2020,3,CT
8/9/2020,3,CT
8/10/2020,3,CT
8/11/2020,3,CT
8/12/2020,3,CT
8/13/2020,3,CT
8/14/2020,3,CT
8/15/2020,3,CT
8/16/2020,3,CT
8/17/2020,3,CT
8/18/2020,3,CT
8/19/2020,3,CT
8/20/2020,3,CT
8/21/2020,3,CT
8/22/2020,3,CT
8/23/2020,3,CT
8/24/2020,3,CT
8/25/2020,3,CT
8/26/2020,3,CT
8/27/2020,3,CT
8/28/2020,3,CT
8/29/2020,3,CT
8/30/2020,3,CT
8/31/2020,3,CT
9/1/2020,3,CT
9/2/2020,3,CT
9/3/2020,3,CT
9/4/2020,3,CT
9/5/2020,3,CT
9/6/2020,3,CT
9/7/2020,3,CT
9/8/2020,3,CT
9/9/2020,3,CT
9/10/2020,3,CT
9/11/2020,3,CT
9/12/2020,3,CT
9/13/2020,3,CT
9/14/2020,3,CT
9/15/2020,3,CT
9/16/2020,3,CT
9/17/2020,3,CT
9/18/2020,3,CT
9/19/2020,3,CT
9/20/2020,3,CT
9/21/2020,3,CT
9/22/2020,3,CT
9/23/2020,3,CT
9/24/2020,3,CT
9/25/2020,3,CT
9/26/2020,3,CT
9/27/2020,3,CT
9/28/2020,3,CT
9/29/2020,3,CT
9/30/2020,3,CT
10/1/2020,3,CT
10/2/2020,3,CT
10/3/2020,3,CT
10/4/2020,3,CT
10/5/2020,3,CT
10/6/2020,3,CT
10/7/2020,3,CT
10/8/2020,3,CT
10/9/2020,3,CT
10/10/2020,3,CT
10/11/2020,3,CT
2/1/2020,0,DC
3/13/2020,1,DC
3/16/2020,3,DC
3/25/2020,4,DC
3/30/2020,5,DC
5/29/2020,3,DC
2/2/2020,0,DC
2/3/2020,0,DC
2/4/2020,0,DC
2/5/2020,0,DC
2/6/2020,0,DC
2/7/2020,0,DC
2/8/2020,0,DC
2/9/2020,0,DC
2/10/2020,0,DC
2/11/2020,0,DC
2/12/2020,0,DC
2/13/2020,0,DC
2/14/2020,0,DC
2/15/2020,0,DC
2/16/2020,0,DC
2/17/2020,0,DC
2/18/2020,0,DC
2/19/2020,0,DC
2/20/2020,0,DC
2/21/2020,0,DC
2/22/2020,0,DC
2/23/2020,0,DC
2/24/2020,0,DC
2/25/2020,0,DC
2/26/2020,0,DC
2/27/2020,0,DC
2/28/2020,0,DC
2/29/2020,0,DC
3/1/2020,0,DC
3/2/2020,0,DC
3/3/2020,0,DC
3/4/2020,0,DC
3/5/2020,0,DC
3/6/2020,0,DC
3/7/2020,0,DC
3/8/2020,0,DC
3/9/2020,0,DC
3/10/2020,0,DC
3/11/2020,0,DC
3/12/2020,0,DC
3/14/2020,1,DC
3/15/2020,1,DC
3/17/2020,3,DC
3/18/2020,3,DC
3/19/2020,3,DC
3/20/2020,3,DC
3/21/2020,3,DC
3/22/2020,3,DC
3/23/2020,3,DC
3/24/2020,3,DC
3/26/2020,4,DC
3/27/2020,4,DC
3/28/2020,4,DC
3/29/2020,4,DC
3/31/2020,5,DC
4/1/2020,5,DC
4/2/2020,5,DC
4/3/2020,5,DC
4/4/2020,5,DC
4/5/2020,5,DC
4/6/2020,5,DC
4/7/2020,5,DC
4/8/2020,5,DC
4/9/2020,5,DC
4/10/2020,5,DC
4/11/2020,5,DC
4/12/2020,5,DC
4/13/2020,5,DC
4/14/2020,5,DC
4/15/2020,5,DC
4/16/2020,5,DC
4/17/2020,5,DC
4/18/2020,5,DC
4/19/2020,5,DC
4/20/2020,5,DC
4/21/2020,5,DC
4/22/2020,5,DC
4/23/2020,5,DC
4/24/2020,5,DC
4/25/2020,5,DC
4/26/2020,5,DC
4/27/2020,5,DC
4/28/2020,5,DC
4/29/2020,5,DC
4/30/2020,5,DC
5/1/2020,5,DC
5/2/2020,5,DC
5/3/2020,5,DC
5/4/2020,5,DC
5/5/2020,5,DC
5/6/2020,5,DC
5/7/2020,5,DC
5/8/2020,5,DC
5/9/2020,5,DC
5/10/2020,5,DC
5/11/2020,5,DC
5/12/2020,5,DC
5/13/2020,5,DC
5/14/2020,5,DC
5/15/2020,5,DC
5/16/2020,5,DC
5/17/2020,5,DC
5/18/2020,5,DC
5/19/2020,5,DC
5/20/2020,5,DC
5/21/2020,5,DC
5/22/2020,5,DC
5/23/2020,5,DC
5/24/2020,5,DC
5/25/2020,5,DC
5/26/2020,5,DC
5/27/2020,5,DC
5/28/2020,5,DC
5/30/2020,3,DC
5/31/2020,3,DC
6/1/2020,3,DC
6/2/2020,3,DC
6/3/2020,3,DC
6/4/2020,3,DC
6/5/2020,3,DC
6/6/2020,3,DC
6/7/2020,3,DC
6/8/2020,3,DC
6/9/2020,3,DC
6/10/2020,3,DC
6/11/2020,3,DC
6/12/2020,3,DC
6/13/2020,3,DC
6/14/2020,3,DC
6/15/2020,3,DC
6/16/2020,3,DC
6/17/2020,3,DC
6/18/2020,3,DC
6/19/2020,3,DC
6/20/2020,3,DC
6/21/2020,3,DC
6/22/2020,3,DC
6/23/2020,3,DC
6/24/2020,3,DC
6/25/2020,3,DC
6/26/2020,3,DC
6/27/2020,3,DC
6/28/2020,3,DC
6/29/2020,3,DC
6/30/2020,3,DC
7/1/2020,3,DC
7/2/2020,3,DC
7/3/2020,3,DC
7/4/2020,3,DC
7/5/2020,3,DC
7/6/2020,3,DC
7/7/2020,3,DC
7/8/2020,3,DC
7/9/2020,3,DC
7/10/2020,3,DC
7/11/2020,3,DC
7/12/2020,3,DC
7/13/2020,3,DC
7/14/2020,3,DC
7/15/2020,3,DC
7/16/2020,3,DC
7/17/2020,3,DC
7/18/2020,3,DC
7/19/2020,3,DC
7/20/2020,3,DC
7/21/2020,3,DC
7/22/2020,3,DC
7/23/2020,3,DC
7/24/2020,3,DC
7/25/2020,3,DC
7/26/2020,3,DC
7/27/2020,3,DC
7/28/2020,3,DC
7/29/2020,3,DC
7/30/2020,3,DC
7/31/2020,3,DC
8/1/2020,3,DC
8/2/2020,3,DC
8/3/2020,3,DC
8/4/2020,3,DC
8/5/2020,3,DC
8/6/2020,3,DC
8/7/2020,3,DC
8/8/2020,3,DC
8/9/2020,3,DC
8/10/2020,3,DC
8/11/2020,3,DC
8/12/2020,3,DC
8/13/2020,3,DC
8/14/2020,3,DC
8/15/2020,3,DC
8/16/2020,3,DC
8/17/2020,3,DC
8/18/2020,3,DC
8/19/2020,3,DC
8/20/2020,3,DC
8/21/2020,3,DC
8/22/2020,3,DC
8/23/2020,3,DC
8/24/2020,3,DC
8/25/2020,3,DC
8/26/2020,3,DC
8/27/2020,3,DC
8/28/2020,3,DC
8/29/2020,3,DC
8/30/2020,3,DC
8/31/2020,3,DC
9/1/2020,3,DC
9/2/2020,3,DC
9/3/2020,3,DC
9/4/2020,3,DC
9/5/2020,3,DC
9/6/2020,3,DC
9/7/2020,3,DC
9/8/2020,3,DC
9/9/2020,3,DC
9/10/2020,3,DC
9/11/2020,3,DC
9/12/2020,3,DC
9/13/2020,3,DC
9/14/2020,3,DC
9/15/2020,3,DC
9/16/2020,3,DC
9/17/2020,3,DC
9/18/2020,3,DC
9/19/2020,3,DC
9/20/2020,3,DC
9/21/2020,3,DC
9/22/2020,3,DC
9/23/2020,3,DC
9/24/2020,3,DC
9/25/2020,3,DC
9/26/2020,3,DC
9/27/2020,3,DC
9/28/2020,3,DC
9/29/2020,3,DC
9/30/2020,3,DC
10/1/2020,3,DC
10/2/2020,3,DC
10/3/2020,3,DC
10/4/2020,3,DC
10/5/2020,3,DC
10/6/2020,3,DC
10/7/2020,3,DC
10/8/2020,3,DC
10/9/2020,3,DC
10/10/2020,3,DC
10/11/2020,3,DC
2/1/2020,0,DE
3/16/2020,3,DE
3/24/2020,5,DE
5/8/2020,4,DE
6/1/2020,3,DE
2/2/2020,0,DE
2/3/2020,0,DE
2/4/2020,0,DE
2/5/2020,0,DE
2/6/2020,0,DE
2/7/2020,0,DE
2/8/2020,0,DE
2/9/2020,0,DE
2/10/2020,0,DE
2/11/2020,0,DE
2/12/2020,0,DE
2/13/2020,0,DE
2/14/2020,0,DE
2/15/2020,0,DE
2/16/2020,0,DE
2/17/2020,0,DE
2/18/2020,0,DE
2/19/2020,0,DE
2/20/2020,0,DE
2/21/2020,0,DE
2/22/2020,0,DE
2/23/2020,0,DE
2/24/2020,0,DE
2/25/2020,0,DE
2/26/2020,0,DE
2/27/2020,0,DE
2/28/2020,0,DE
2/29/2020,0,DE
3/1/2020,0,DE
3/2/2020,0,DE
3/3/2020,0,DE
3/4/2020,0,DE
3/5/2020,0,DE
3/6/2020,0,DE
3/7/2020,0,DE
3/8/2020,0,DE
3/9/2020,0,DE
3/10/2020,0,DE
3/11/2020,0,DE
3/12/2020,0,DE
3/13/2020,0,DE
3/14/2020,0,DE
3/15/2020,0,DE
3/17/2020,3,DE
3/18/2020,3,DE
3/19/2020,3,DE
3/20/2020,3,DE
3/21/2020,3,DE
3/22/2020,3,DE
3/23/2020,3,DE
3/25/2020,5,DE
3/26/2020,5,DE
3/27/2020,5,DE
3/28/2020,5,DE
3/29/2020,5,DE
3/30/2020,5,DE
3/31/2020,5,DE
4/1/2020,5,DE
4/2/2020,5,DE
4/3/2020,5,DE
4/4/2020,5,DE
4/5/2020,5,DE
4/6/2020,5,DE
4/7/2020,5,DE
4/8/2020,5,DE
4/9/2020,5,DE
4/10/2020,5,DE
4/11/2020,5,DE
4/12/2020,5,DE
4/13/2020,5,DE
4/14/2020,5,DE
4/15/2020,5,DE
4/16/2020,5,DE
4/17/2020,5,DE
4/18/2020,5,DE
4/19/2020,5,DE
4/20/2020,5,DE
4/21/2020,5,DE
4/22/2020,5,DE
4/23/2020,5,DE
4/24/2020,5,DE
4/25/2020,5,DE
4/26/2020,5,DE
4/27/2020,5,DE
4/28/2020,5,DE
4/29/2020,5,DE
4/30/2020,5,DE
5/1/2020,5,DE
5/2/2020,5,DE
5/3/2020,5,DE
5/4/2020,5,DE
5/5/2020,5,DE
5/6/2020,5,DE
5/7/2020,5,DE
5/9/2020,4,DE
5/10/2020,4,DE
5/11/2020,4,DE
5/12/2020,4,DE
5/13/2020,4,DE
5/14/2020,4,DE
5/15/2020,4,DE
5/16/2020,4,DE
5/17/2020,4,DE
5/18/2020,4,DE
5/19/2020,4,DE
5/20/2020,4,DE
5/21/2020,4,DE
5/22/2020,4,DE
5/23/2020,4,DE
5/24/2020,4,DE
5/25/2020,4,DE
5/26/2020,4,DE
5/27/2020,4,DE
5/28/2020,4,DE
5/29/2020,4,DE
5/30/2020,4,DE
5/31/2020,4,DE
6/2/2020,3,DE
6/3/2020,3,DE
6/4/2020,3,DE
6/5/2020,3,DE
6/6/2020,3,DE
6/7/2020,3,DE
6/8/2020,3,DE
6/9/2020,3,DE
6/10/2020,3,DE
6/11/2020,3,DE
6/12/2020,3,DE
6/13/2020,3,DE
6/14/2020,3,DE
6/15/2020,3,DE
6/16/2020,3,DE
6/17/2020,3,DE
6/18/2020,3,DE
6/19/2020,3,DE
6/20/2020,3,DE
6/21/2020,3,DE
6/22/2020,3,DE
6/23/2020,3,DE
6/24/2020,3,DE
6/25/2020,3,DE
6/26/2020,3,DE
6/27/2020,3,DE
6/28/2020,3,DE
6/29/2020,3,DE
6/30/2020,3,DE
7/1/2020,3,DE
7/2/2020,3,DE
7/3/2020,3,DE
7/4/2020,3,DE
7/5/2020,3,DE
7/6/2020,3,DE
7/7/2020,3,DE
7/8/2020,3,DE
7/9/2020,3,DE
7/10/2020,3,DE
7/11/2020,3,DE
7/12/2020,3,DE
7/13/2020,3,DE
7/14/2020,3,DE
7/15/2020,3,DE
7/16/2020,3,DE
7/17/2020,3,DE
7/18/2020,3,DE
7/19/2020,3,DE
7/20/2020,3,DE
7/21/2020,3,DE
7/22/2020,3,DE
7/23/2020,3,DE
7/24/2020,3,DE
7/25/2020,3,DE
7/26/2020,3,DE
7/27/2020,3,DE
7/28/2020,3,DE
7/29/2020,3,DE
7/30/2020,3,DE
7/31/2020,3,DE
8/1/2020,3,DE
8/2/2020,3,DE
8/3/2020,3,DE
8/4/2020,3,DE
8/5/2020,3,DE
8/6/2020,3,DE
8/7/2020,3,DE
8/8/2020,3,DE
8/9/2020,3,DE
8/10/2020,3,DE
8/11/2020,3,DE
8/12/2020,3,DE
8/13/2020,3,DE
8/14/2020,3,DE
8/15/2020,3,DE
8/16/2020,3,DE
8/17/2020,3,DE
8/18/2020,3,DE
8/19/2020,3,DE
8/20/2020,3,DE
8/21/2020,3,DE
8/22/2020,3,DE
8/23/2020,3,DE
8/24/2020,3,DE
8/25/2020,3,DE
8/26/2020,3,DE
8/27/2020,3,DE
8/28/2020,3,DE
8/29/2020,3,DE
8/30/2020,3,DE
8/31/2020,3,DE
9/1/2020,3,DE
9/2/2020,3,DE
9/3/2020,3,DE
9/4/2020,3,DE
9/5/2020,3,DE
9/6/2020,3,DE
9/7/2020,3,DE
9/8/2020,3,DE
9/9/2020,3,DE
9/10/2020,3,DE
9/11/2020,3,DE
9/12/2020,3,DE
9/13/2020,3,DE
9/14/2020,3,DE
9/15/2020,3,DE
9/16/2020,3,DE
9/17/2020,3,DE
9/18/2020,3,DE
9/19/2020,3,DE
9/20/2020,3,DE
9/21/2020,3,DE
9/22/2020,3,DE
9/23/2020,3,DE
9/24/2020,3,DE
9/25/2020,3,DE
9/26/2020,3,DE
9/27/2020,3,DE
9/28/2020,3,DE
9/29/2020,3,DE
9/30/2020,3,DE
10/1/2020,3,DE
10/2/2020,3,DE
10/3/2020,3,DE
10/4/2020,3,DE
10/5/2020,3,DE
10/6/2020,3,DE
10/7/2020,3,DE
10/8/2020,3,DE
10/9/2020,3,DE
10/10/2020,3,DE
10/11/2020,3,DE
2/1/2020,0,FL
3/17/2020,2,FL
4/3/2020,4,FL
5/18/2020,3,FL
6/5/2020,2,FL
9/25/2020,1,FL
2/2/2020,0,FL
2/3/2020,0,FL
2/4/2020,0,FL
2/5/2020,0,FL
2/6/2020,0,FL
2/7/2020,0,FL
2/8/2020,0,FL
2/9/2020,0,FL
2/10/2020,0,FL
2/11/2020,0,FL
2/12/2020,0,FL
2/13/2020,0,FL
2/14/2020,0,FL
2/15/2020,0,FL
2/16/2020,0,FL
